,NAD/NADP,NAD only
DGo_CLIPAabctex,-8.480179872983081,-8.480179872983081
FU_CLIPAabctex,1.0,1.0
BU_CLIPAabctex,0.0,0.0
DG_CLPNH120pp,-5.572867138608975,-8.932783860543266
DGo_CLPNH120pp,-6.095691277786845,-6.095691277786845
FU_CLPNH120pp,1.0,1.0
BU_CLPNH120pp,0.0,0.0
DG_CLPNH140pp,-1.4631567525332851,-1.9387995367174415
DGo_CLPNH140pp,-6.0956912777865035,-6.0956912777865035
FU_CLPNH140pp,1.0,1.0
BU_CLPNH140pp,0.0,0.0
DG_CLPNH141pp,-4.5095158102365875,-7.869432532170935
DGo_CLPNH141pp,-6.095691277786958,-6.095691277786958
FU_CLPNH141pp,1.0,1.0
BU_CLPNH141pp,0.0,0.0
DG_CLPNH160pp,-10.91579158987384,-14.27570831180813
DGo_CLPNH160pp,-6.095691277786958,-6.095691277786958
FU_CLPNH160pp,1.0,1.0
BU_CLPNH160pp,0.0,0.0
DG_CLPNH161pp,-10.915791589873725,-10.915791589873725
DGo_CLPNH161pp,-6.0956912777869015,-6.0956912777869015
FU_CLPNH161pp,1.0,1.0
BU_CLPNH161pp,0.0,0.0
DG_CLPNH180pp,-5.2932802483244625,-5.2932802483244625
DGo_CLPNH180pp,2.8867367856967086,2.8867367856967086
FU_CLPNH180pp,0.0,0.0
BU_CLPNH180pp,0.0,0.0
DG_CLPNH181pp,-14.49524632972775,-14.49524632972775
DGo_CLPNH181pp,-12.721505075343774,-12.721505075343774
FU_CLPNH181pp,1.0,1.0
BU_CLPNH181pp,0.0,0.0
DG_CLPNS120pp,-6.020768905853434,-6.020768905853434
DGo_CLPNS120pp,0.3135576632313821,-1.0000036354540498e-09
FU_CLPNS120pp,1.0,1.0
BU_CLPNS120pp,0.0,0.0
DG_CLPNS140pp,-14.427044684490912,-14.427044684490912
DGo_CLPNS140pp,-2.000000000000284,-2.000000000000284
FU_CLPNS140pp,1.0,1.0
BU_CLPNS140pp,0.0,0.0
DG_CLPNS141pp,-8.334326569084649,-6.020768905853434
DGo_CLPNS141pp,-1.9999999999997164,-1.0000036354540498e-09
FU_CLPNS141pp,1.0,1.0
BU_CLPNS141pp,0.0,0.0
DG_CLPNS160pp,-8.334326569084592,-6.020768905853434
DGo_CLPNS160pp,-1.9999999999997733,-1.0000036354540498e-09
FU_CLPNS160pp,1.0,1.0
BU_CLPNS160pp,0.0,0.0
DG_CLPNS161pp,-8.33432656908482,-8.33432656908482
DGo_CLPNS161pp,-1.9999999999998863,-1.9999999999998863
FU_CLPNS161pp,1.0,1.0
BU_CLPNS161pp,0.0,0.0
DG_CLPNS180pp,-2.7956903027661966,-2.7956903027661966
DGo_CLPNS180pp,-3.1811971775499615,-3.1811971775499615
FU_CLPNS180pp,0.0,0.0
BU_CLPNS180pp,0.0,0.0
DG_CLPNS181pp,-9.99991200956174e-10,-9.99991200956174e-10
DGo_CLPNS181pp,12.427044683490635,12.427044683490635
FU_CLPNS181pp,1.0,1.0
BU_CLPNS181pp,0.0,0.0
FU_CLt3_2pp,1.0,1.0
BU_CLt3_2pp,0.0,0.0
FU_CLtex,1.0,1.0
BU_CLtex,0.0,0.0
DG_CMPN,-3.8951943489005165,-0.10426611640773853
DGo_CMPN,-1.8014180733851473,-1.8014180733851473
FU_CMPN,1.0,1.0
BU_CMPN,0.0,0.0
DG_CMPtex,-6.604925457097964,-6.604925457097964
DGo_CMPtex,-1.363336172336862,-1.363336172336862
FU_CMPtex,1.0,1.0
BU_CMPtex,0.0,0.0
FU_CMtex,1.0,1.0
BU_CMtex,0.0,0.0
FU_CMtpp,1.0,1.0
BU_CMtpp,0.0,0.0
DG_CO2tex,9.999894245993346e-10,9.999894245993346e-10
DGo_CO2tex,0.4104050810471249,-2.0
FU_CO2tex,-0.0,-0.0
BU_CO2tex,1.0,1.0
DG_CO2tpp,9.999902017554518e-10,3.4140220084351522
DGo_CO2tpp,0.9922537742020111,-2.0
FU_CO2tpp,-0.0,-0.0
BU_CO2tpp,1.0,1.0
FU_COBALT2abcpp,1.0,1.0
BU_COBALT2abcpp,0.0,0.0
FU_COBALT2t3pp,1.0,1.0
BU_COBALT2t3pp,0.0,0.0
FU_COBALT2tex,1.0,1.0
BU_COBALT2tex,0.0,0.0
FU_COBALT2tpp,1.0,1.0
BU_COBALT2tpp,0.0,0.0
FU_COLIPAKpp,1.0,1.0
BU_COLIPAKpp,0.0,0.0
FU_COLIPAPabctex,1.0,1.0
BU_COLIPAPabctex,0.0,0.0
DG_COLIPAabcpp,-93.59185473047509,-93.59185473380842
DGo_COLIPAabcpp,-82.62143669261363,-82.62143669261363
FU_COLIPAabcpp,1.0,1.0
BU_COLIPAabcpp,0.0,0.0
DG_COLIPAabctex,-22.177270255518273,-22.1772702588516
DGo_COLIPAabctex,-8.480179872983081,-8.480179872983081
FU_COLIPAabctex,1.0,1.0
BU_COLIPAabctex,0.0,0.0
FU_CPGNR1,1.0,1.0
BU_CPGNR1,0.0,0.0
FU_CPGNR2,1.0,1.0
BU_CPGNR2,0.0,0.0
FU_CPGNR3,1.0,1.0
BU_CPGNR3,0.0,0.0
DG_CPGNUtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_CPGNUtex,-6.14081808616843,-6.14081808616843
FU_CPGNUtex,1.0,1.0
BU_CPGNUtex,0.0,0.0
DG_CPGNUtpp,-9.947492575850017,-10.623355352365886
DGo_CPGNUtpp,-10.623355352365886,-10.623355352365886
FU_CPGNUtpp,1.0,1.0
BU_CPGNUtpp,0.0,0.0
FU_CPGNabcpp,1.0,1.0
BU_CPGNabcpp,0.0,0.0
FU_CPGNexs,1.0,1.0
BU_CPGNexs,0.0,0.0
FU_CPGNtonex,1.0,1.0
BU_CPGNtonex,0.0,0.0
FU_CPH4S,0.0,0.0
BU_CPH4S,0.0,0.0
DG_CPMPS,-22.936397467840678,-22.936397467840678
DGo_CPMPS,-14.756380433819508,-14.756380433819508
FU_CPMPS,1.0,1.0
BU_CPMPS,0.0,0.0
FU_CPPPGO,1.0,1.0
BU_CPPPGO,0.0,0.0
FU_CPPPGO2,1.0,1.0
BU_CPPPGO2,0.0,0.0
DG_CRNBTCT,-20.56220335647012,-20.56220335647012
DGo_CRNBTCT,-16.888692460627794,-16.888692460627794
FU_CRNBTCT,1.0,1.0
BU_CRNBTCT,0.0,0.0
DG_CRNCAL2,-11.106297189071547,-11.106297192404874
DGo_CRNCAL2,-4.642385289388923,-4.642385289388923
FU_CRNCAL2,1.0,1.0
BU_CRNCAL2,0.0,0.0
DG_CRNCAR,3.656976689735246,3.656976689735246
DGo_CRNCAR,0.0,0.0
FU_CRNCAR,0.0,0.0
BU_CRNCAR,1.0,1.0
FU_CRNCBCT,1.0,1.0
BU_CRNCBCT,0.0,0.0
DG_CRNCDH,7.438764955872516,7.438764955872516
DGo_CRNCDH,10.171529839667382,10.171529839667382
FU_CRNCDH,0.0,0.0
BU_CRNCDH,1.0,1.0
DG_CRNDCAL2,-7.006012348295671,-3.006012351629
DGo_CRNDCAL2,-6.299361978124178,-6.299361978124178
FU_CRNDCAL2,0.0,0.0
BU_CRNDCAL2,0.0,0.0
DG_CRNDabcpp,-13.309779825676106,-17.309779829009436
DGo_CRNDabcpp,-6.6453527276759505,-6.6453527276759505
FU_CRNDabcpp,1.0,1.0
BU_CRNDabcpp,0.0,0.0
DG_CRNDt2rpp,-9.999894245993346e-10,-9.999910899338715e-10
DGo_CRNDt2rpp,-4.3059909408612995,-0.3059909408613003
FU_CRNDt2rpp,1.0,1.0
BU_CRNDt2rpp,0.0,0.0
DG_CRNDtex,9.99991200956174e-10,9.999929773130134e-10
DGo_CRNDtex,-2.0,-2.0
FU_CRNDtex,0.0,0.0
BU_CRNDtex,0.0,0.0
DG_CRNabcpp,-17.30977982567611,-17.309779827009457
DGo_CRNabcpp,-6.6453527276759505,-6.6453527276759505
FU_CRNabcpp,1.0,1.0
BU_CRNabcpp,0.0,0.0
DG_CRNt2rpp,-9.999916450453838e-10,9.999894245993346e-10
DGo_CRNt2rpp,-0.3059909408612995,-0.3059909408612995
FU_CRNt2rpp,-0.0,-0.0
BU_CRNt2rpp,1.0,1.0
DG_CRNt7pp,-2.7619264973682167,-2.761926495368236
DGo_CRNt7pp,-3.067917437229525,-3.067917437229525
FU_CRNt7pp,0.0,0.0
BU_CRNt7pp,0.0,0.0
DG_CRNt8pp,-6.000000000000002,-1.9999999980000203
DGo_CRNt8pp,-2.0,-2.0
FU_CRNt8pp,1.0,1.0
BU_CRNt8pp,0.0,0.0
DG_CRNtex,6.100284840775878,6.100284838775897
DGo_CRNtex,-2.0,-2.0
FU_CRNtex,0.0,0.0
BU_CRNtex,1.0,1.0
DG_CS,-14.227523677810188,-15.423049860371092
DGo_CS,-10.08938095820377,-10.08938095820377
FU_CS,1.0,1.0
BU_CS,0.0,0.0
DG_CSND,-14.831216162214538,-17.557953722809188
DGo_CSND,-5.9070434764265825,-5.9070434764265825
FU_CSND,1.0,1.0
BU_CSND,0.0,0.0
DG_CSNt2pp,-8.108619125931982,-8.108619125931982
DGo_CSNt2pp,-5.173236558656214,-5.173236558656214
FU_CSNt2pp,1.0,1.0
BU_CSNt2pp,0.0,0.0
DG_CSNtex,-1.7737412543839763,-1.7737412543839763
DGo_CSNtex,-2.0,-2.0
FU_CSNtex,1.0,1.0
BU_CSNtex,0.0,0.0
FU_CTBTCAL2,1.0,1.0
BU_CTBTCAL2,0.0,0.0
DG_CTBTabcpp,-17.309779823676124,-17.309779827009454
DGo_CTBTabcpp,-9.036585290446425,-9.036585290446425
FU_CTBTabcpp,1.0,1.0
BU_CTBTabcpp,0.0,0.0
DG_CTBTt2rpp,9.999894245993346e-10,9.999894245993346e-10
DGo_CTBTt2rpp,-2.6972235036317755,-2.6972235036317755
FU_CTBTt2rpp,0.0,0.0
BU_CTBTt2rpp,1.0,1.0
DG_CTECOAI6,9.9998831437631e-10,9.999892025547297e-10
DGo_CTECOAI6,-1.3100000000000682,-1.3100000000000682
FU_CTECOAI6,-0.0,-0.0
BU_CTECOAI6,1.0,1.0
DG_CTECOAI7,-26.79303162608979,-26.79303162608979
DGo_CTECOAI7,-26.79303162608979,-26.79303162608979
FU_CTECOAI7,1.0,1.0
BU_CTECOAI7,0.0,0.0
DG_CTECOAI8,9.999965300266922e-10,9.999894245993346e-10
DGo_CTECOAI8,2.0,9.999894245993346e-10
FU_CTECOAI8,0.0,0.0
BU_CTECOAI8,1.0,1.0
DG_CTPS2,-26.123425882608462,-30.891833046493776
DGo_CTPS2,-15.153007844746996,-15.153007844746996
FU_CTPS2,1.0,1.0
BU_CTPS2,0.0,0.0
FU_CU1Opp,1.0,1.0
BU_CU1Opp,0.0,0.0
FU_CU1abcpp,0.0,0.0
BU_CU1abcpp,0.0,0.0
FU_CU2abcpp,1.0,1.0
BU_CU2abcpp,0.0,0.0
FU_CU2tex,1.0,1.0
BU_CU2tex,0.0,0.0
FU_CU2tpp,1.0,1.0
BU_CU2tpp,0.0,0.0
FU_CUt3,0.0,0.0
BU_CUt3,0.0,0.0
FU_CUtex,1.0,1.0
BU_CUtex,0.0,0.0
FU_CYANST,0.0,0.0
BU_CYANST,0.0,0.0
FU_CYANSTpp,1.0,1.0
BU_CYANSTpp,0.0,0.0
FU_CYANtex,1.0,1.0
BU_CYANtex,0.0,0.0
DG_CYNTAH,-12.196902999219663,-14.923640559814304
DGo_CYNTAH,-13.615044397602087,-13.615044397602087
FU_CYNTAH,1.0,1.0
BU_CYNTAH,0.0,0.0
DG_CYNTt2pp,-9.999894245993346e-10,-9.999894245993346e-10
DGo_CYNTt2pp,-2.8751843916708726,-2.8751843916708726
FU_CYNTt2pp,1.0,1.0
BU_CYNTt2pp,0.0,0.0
DG_CYNTtex,-8.180017034021171,-8.180017034021171
DGo_CYNTtex,-1.363336172336862,-1.363336172336862
FU_CYNTtex,1.0,1.0
BU_CYNTtex,0.0,0.0
DG_CYSDDS,-11.323128607496328,-14.049866168090968
DGo_CYSDDS,0.23300295484303568,0.23300295484303568
FU_CYSDDS,1.0,1.0
BU_CYSDDS,0.0,0.0
DG_CYSDS,-3.6795382200425424,-6.406275780637184
DGo_CYSDS,7.87659334229682,7.87659334229682
FU_CYSDS,1.0,1.0
BU_CYSDS,0.0,0.0
DG_CYSDabcpp,-11.689707992690245,-11.689707996023573
DGo_CYSDabcpp,-7.125565734465974,-7.125565734465974
FU_CYSDabcpp,1.0,1.0
BU_CYSDabcpp,0.0,0.0
DG_CYSDtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_CYSDtex,-2.0,-2.0
FU_CYSDtex,1.0,1.0
BU_CYSDtex,0.0,0.0
DG_CYSS,-11.990970212250806,-14.354247518796798
DGo_CYSS,-22.726356826416858,-22.726356826416858
FU_CYSS,1.0,1.0
BU_CYSS,0.0,0.0
FU_CYSSADS,0.0,0.0
BU_CYSSADS,0.0,0.0
DG_CYSTL,-4.309451366924671,-7.036188927519313
DGo_CYSTL,-3.4887064187513603,-3.4887064187513603
FU_CYSTL,1.0,1.0
BU_CYSTL,0.0,0.0
FU_CYSTRS,0.0,0.0
BU_CYSTRS,0.0,0.0
DG_CYSabc2pp,-19.525316654990974,
DGo_CYSabc2pp,-8.554898617129508,
FU_CYSabc2pp,1.0,
BU_CYSabc2pp,0.0,
DG_CYSabcpp,-19.37587916669812,-19.375879170031446
DGo_CYSabcpp,-8.405461128836654,-8.405461128836654
FU_CYSabcpp,1.0,1.0
BU_CYSabcpp,0.0,0.0
DG_CYStex,9.999916450453838e-10,9.999916450453838e-10
DGo_CYStex,0.410405083047106,0.410405083047106
FU_CYStex,0.0,0.0
BU_CYStex,1.0,1.0
DG_CYStpp,-2.074718744146427,-2.074718744146427
DGo_CYStpp,-2.074718744146427,-2.074718744146427
FU_CYStpp,1.0,1.0
BU_CYStpp,0.0,0.0
DG_CYTBD2pp,-21.202445741451157,-20.202445741951156
DGo_CYTBD2pp,-17.886178479324546,-17.886178479324546
FU_CYTBD2pp,1.0,1.0
BU_CYTBD2pp,0.0,0.0
DG_CYTBDpp,-21.863785370815584,-20.863785371315583
DGo_CYTBDpp,-31.360069667963362,-31.360069667963362
FU_CYTBDpp,1.0,1.0
BU_CYTBDpp,0.0,0.0
DG_CYTBO3_4pp,-13.582149198478724,-12.582149198978723
DGo_CYTBO3_4pp,-23.078433495626502,-23.078433495626502
FU_CYTBO3_4pp,1.0,1.0
BU_CYTBO3_4pp,0.0,0.0
DG_CYTD,-11.360322949853147,-14.08706051044779
DGo_CYTD,-5.907043476426618,-5.907043476426618
FU_CYTD,1.0,1.0
BU_CYTD,0.0,0.0
DG_CYTDH,-9.696583104615135,-9.696583104615135
DGo_CYTDH,-1.69715195897744,-1.69715195897744
FU_CYTDH,1.0,1.0
BU_CYTDH,0.0,0.0
DG_CYTDK2,-12.564142071475851,-12.564142071475851
DGo_CYTDK2,-6.1578662928387,-6.1578662928387
FU_CYTDK2,1.0,1.0
BU_CYTDK2,0.0,0.0
DG_CYTDt2pp,2.7811696650005366,
DGo_CYTDt2pp,-3.625106114636658,
FU_CYTDt2pp,-0.0,
BU_CYTDt2pp,0.0,
DG_CYTDt2rpp,6.781169665000537,6.781169665001015
DGo_CYTDt2rpp,0.3748938853633419,0.3748938853633419
FU_CYTDt2rpp,-0.0,0.0
BU_CYTDt2rpp,1.0,1.0
DG_CYTDtex,9.99991200956174e-10,9.99991200956174e-10
DGo_CYTDtex,-2.0,-2.0
FU_CYTDtex,0.0,0.0
BU_CYTDtex,1.0,1.0
DG_CYTK1,-8.10570964017566,-8.105709641508989
DGo_CYTK1,-1.6994338608717499,-1.6994338608717499
FU_CYTK1,1.0,1.0
BU_CYTK1,0.0,0.0
DG_CYTK2,-9.999920891345937e-10,-9.99991200956174e-10
DGo_CYTK2,2.300566036479098,-2.333319315539484e-09
FU_CYTK2,0.0,0.0
BU_CYTK2,1.0,0.0
DG_D-LACt2pp,6.406275780637185,6.4062757806371895
DGo_D-LACt2pp,2.092695093200737,9.999947536698528e-10
FU_D-LACt2pp,-0.0,-0.0
BU_D-LACt2pp,1.0,1.0
DG_D-LACtex,2.0926950932007378,9.99991200956174e-10
DGo_D-LACtex,-2.0,-2.0
FU_D-LACtex,0.0,0.0
BU_D-LACtex,1.0,1.0
DG_DAAD,-0.6951101052867763,-3.421847665881418
DGo_DAAD,4.758169368139754,4.758169368139754
FU_DAAD,0.0,0.0
BU_DAAD,0.0,0.0
DG_DADA,-14.597533553726578,-17.32427111432122
DGo_DADA,-9.14425408030005,-9.14425408030005
FU_DADA,1.0,1.0
BU_DADA,0.0,0.0
DG_DADK,-9.999920891345937e-10,2.3333175391826444e-09
DGo_DADK,2.300566584908509,2.300566584908509
FU_DADK,0.0,0.0
BU_DADK,1.0,0.0
DG_DADNt2pp,-2.0500145377134364,-2.0500145377134364
DGo_DADNt2pp,-3.625106114636644,-3.625106114636644
FU_DADNt2pp,1.0,1.0
BU_DADNt2pp,0.0,0.0
DG_DADNtex,9.999916450453838e-10,4.8311842037139785
DGo_DADNtex,1.9854966599703134,-2.0
FU_DADNtex,0.0,0.0
BU_DADNtex,1.0,1.0
DG_DAGK120,-10.508730490069244,-10.508730490069244
DGo_DAGK120,-5.933022306711119,-5.933022306711119
FU_DAGK120,1.0,1.0
BU_DAGK120,0.0,0.0
DG_DAGK140,-5.933022305377819,-10.508730490069244
DGo_DAGK140,-5.933022306711147,-5.933022306711147
FU_DAGK140,1.0,1.0
BU_DAGK140,0.0,0.0
DG_DAGK141,-5.933022305377649,-5.933022305377649
DGo_DAGK141,-5.933022306710977,-5.933022306710977
FU_DAGK141,1.0,1.0
BU_DAGK141,0.0,0.0
DG_DAGK160,-10.508730490069357,-5.933022305377649
DGo_DAGK160,-5.933022306710977,-5.933022306710977
FU_DAGK160,1.0,1.0
BU_DAGK160,0.0,0.0
DG_DAGK161,-5.933022305377762,-10.508730490069357
DGo_DAGK161,-5.9330223067110905,-5.9330223067110905
FU_DAGK161,1.0,1.0
BU_DAGK161,0.0,0.0
DG_DAGK180,-4.134596365536965,-4.134596365536965
DGo_DAGK180,-4.134596366870293,-4.134596366870293
FU_DAGK180,1.0,1.0
BU_DAGK180,0.0,0.0
DG_DAGK181,-10.508730490069357,-4.134596365536965
DGo_DAGK181,-4.134596366870293,-4.134596366870293
FU_DAGK181,1.0,1.0
BU_DAGK181,0.0,0.0
DG_DALAt2pp,-7.2270422610996885,-6.406275780637183
DGo_DALAt2pp,-4.786203947651323,-4.786203947651323
FU_DALAt2pp,1.0,1.0
BU_DALAt2pp,0.0,0.0
DG_DALAtex,2.4408383144483565,1.6200718339858513
DGo_DALAtex,-2.0,-2.0
FU_DALAtex,0.0,0.0
BU_DALAtex,1.0,1.0
DG_DAMPtex,-1.7737412543839763,-1.7737412543839763
DGo_DAMPtex,-2.0,-2.0
FU_DAMPtex,1.0,1.0
BU_DAMPtex,0.0,0.0
DG_DAPAL,-13.81552635822549,-19.269001479414776
DGo_DAPAL,-4.722555549860735,-4.722555549860735
FU_DAPAL,1.0,1.0
BU_DAPAL,0.0,0.0
DG_DAPDC,-6.406275780637184,-3.7246076954687166
DGo_DAPDC,-2.936678661322505,-2.936678661322505
FU_DAPDC,1.0,1.0
BU_DAPDC,0.0,0.0
DG_DAPE,-9.999894245993346e-10,-0.7036020947286499
DGo_DAPE,-0.7036020947286499,-0.7036020947286499
FU_DAPE,1.0,1.0
BU_DAPE,0.0,0.0
DG_DAPabcpp,-16.037767540081674,-16.74136963714366
DGo_DAPabcpp,-5.770951595948867,-5.770951595948867
FU_DAPabcpp,1.0,1.0
BU_DAPabcpp,0.0,0.0
DG_DAPtex,1.9780659924397979,9.999916450453838e-10
DGo_DAPtex,-2.0,0.410405083047106
FU_DAPtex,0.0,0.0
BU_DAPtex,1.0,1.0
DG_DASYN120,-4.819713612203664,-4.819713612203664
DGo_DASYN120,1.5865621674335308,1.5865621674335308
FU_DASYN120,1.0,1.0
BU_DASYN120,0.0,0.0
DG_DASYN140,-4.819713612203891,-4.819713612203891
DGo_DASYN140,1.5865621674333035,1.5865621674333035
FU_DASYN140,1.0,1.0
BU_DASYN140,0.0,0.0
DG_DASYN141,-4.819713612203834,-4.819713612203834
DGo_DASYN141,1.5865621674333603,1.5865621674333603
FU_DASYN141,1.0,1.0
BU_DASYN141,0.0,0.0
DG_DASYN160,-4.819713612203834,-4.819713612203834
DGo_DASYN160,1.5865621674333603,1.5865621674333603
FU_DASYN160,1.0,1.0
BU_DASYN160,0.0,0.0
DG_DASYN161,-4.819713612203834,-4.819713612203834
DGo_DASYN161,1.5865621674333603,1.5865621674333603
FU_DASYN161,1.0,1.0
BU_DASYN161,0.0,0.0
DG_DASYN180,-6.618139552044633,-6.618139552044632
DGo_DASYN180,-0.2118637724074368,-0.2118637724074368
FU_DASYN180,1.0,1.0
BU_DASYN180,0.0,0.0
DG_DASYN181,-6.618139552044633,-6.618139552044633
DGo_DASYN181,-0.2118637724074368,-0.2118637724074368
FU_DASYN181,1.0,1.0
BU_DASYN181,0.0,0.0
DG_DATPHs,-14.947645503738755,-17.674383064333398
DGo_DATPHs,-9.494366030312227,-9.494366030312227
FU_DATPHs,1.0,1.0
BU_DATPHs,0.0,0.0
DG_DB4PS,-30.401623713510375,-29.049457534175886
DGo_DB4PS,-22.45931388623891,-22.45931388623891
FU_DB4PS,1.0,1.0
BU_DB4PS,0.0,0.0
DG_DBTS,-29.196858476673214,-29.19685848000654
DGo_DBTS,-14.586159684760569,-14.586159684760569
FU_DBTS,1.0,1.0
BU_DBTS,0.0,0.0
FU_DC6PH,1.0,1.0
BU_DC6PH,0.0,0.0
DG_DCAtex,-1.7737412543839763,-1.7737412543839763
DGo_DCAtex,-2.0,-1.363336172336862
FU_DCAtex,1.0,1.0
BU_DCAtex,0.0,0.0
DG_DCMPtex,-8.180017034021171,-6.604925457097907
DGo_DCMPtex,-1.363336172336862,-1.363336172336862
FU_DCMPtex,1.0,1.0
BU_DCMPtex,0.0,0.0
DG_DCTPD,-4.966216677179839,-12.311904496575313
DGo_DCTPD,-5.919212983390504,-5.919212983390504
FU_DCTPD,1.0,1.0
BU_DCTPD,0.0,0.0
DG_DCYTD,-8.579153283852607,-11.305890844447248
DGo_DCYTD,-5.907043476426604,-5.907043476426604
FU_DCYTD,1.0,1.0
BU_DCYTD,0.0,0.0
DG_DCYTt2pp,-4.83118420371392,-4.83118420371392
DGo_DCYTt2pp,-3.625106114636658,-3.625106114636658
FU_DCYTt2pp,1.0,1.0
BU_DCYTt2pp,0.0,0.0
DG_DCYTtex,4.831184203713922,9.999916450453838e-10
DGo_DCYTtex,-2.0,1.9854966599703703
FU_DCYTtex,0.0,0.0
BU_DCYTtex,1.0,1.0
DG_DDCAtexi,7.132948124310921,7.132948124310921
DGo_DDCAtexi,-2.0,-2.0
FU_DDCAtexi,0.0,0.0
BU_DDCAtexi,0.0,0.0
DG_DDGALK,-6.560869468961102,-6.560869468961102
DGo_DDGALK,-6.56086947029443,-6.56086947029443
FU_DDGALK,1.0,1.0
BU_DDGALK,0.0,0.0
DG_DDGLCNt2rpp,6.406275780637185,6.406275780637185
DGo_DDGLCNt2rpp,2.866462357851118,2.866462357851118
FU_DDGLCNt2rpp,0.0,0.0
BU_DDGLCNt2rpp,1.0,1.0
DG_DDGLCNtex,9.99991200956174e-10,9.99991200956174e-10
DGo_DDGLCNtex,-2.0,-2.0
FU_DDGLCNtex,0.0,0.0
BU_DDGLCNtex,1.0,1.0
DG_DDGLK,-10.10068289174717,-10.10068289174717
DGo_DDGLK,-6.56086947029443,-6.56086947029443
FU_DDGLK,1.0,1.0
BU_DDGLK,0.0,0.0
DG_DDPA,-7.101737374934904,-15.809078318418672
DGo_DDPA,-11.04359266362438,-13.018677309911721
FU_DDPA,1.0,1.0
BU_DDPA,0.0,0.0
DG_DDPGALA,-6.1853431169471715,-3.397441439326931
DGo_DDPGALA,-0.34719933222256016,-0.34719933222256016
FU_DDPGALA,1.0,1.0
BU_DDPGALA,0.0,0.0
DG_DGK1,-9.99991200956174e-10,-9.99991200956174e-10
DGo_DGK1,2.3005662765039006,-2.333319315539484e-09
FU_DGK1,0.0,0.0
BU_DGK1,1.0,0.0
DG_DGMPtex,-8.180017034021171,-8.180017034021171
DGo_DGMPtex,-1.363336172336862,-1.363336172336862
FU_DGMPtex,1.0,1.0
BU_DGMPtex,0.0,0.0
DG_DGSNt2pp,-2.0500145377134507,-2.0500145377134507
DGo_DGSNt2pp,-3.625106114636658,-3.625106114636658
FU_DGSNt2pp,1.0,1.0
BU_DGSNt2pp,0.0,0.0
DG_DGSNtex,4.8311842037139785,4.8311842037139785
DGo_DGSNtex,-2.0,-2.0
FU_DGSNtex,0.0,0.0
BU_DGSNtex,1.0,1.0
DG_DHACOAH,-2.930365496630219,-2.930365496630219
DGo_DHACOAH,-2.930365496630219,-2.930365496630219
FU_DHACOAH,0.0,0.0
BU_DHACOAH,0.0,0.0
DG_DHAD1,-1.0249348124574977,-6.27839110771028
DGo_DHAD1,-7.4312105920946925,-7.4312105920946925
FU_DHAD1,1.0,1.0
BU_DHAD1,0.0,0.0
DG_DHAD2,-1.0249227847429756,-1.0249227847429756
DGo_DHAD2,-7.43119856438017,-7.43119856438017
FU_DHAD2,1.0,1.0
BU_DHAD2,0.0,0.0
DG_DHAPT,-5.94547953864806,-4.314193108467245
DGo_DHAPT,-10.72046888810444,-10.72046888810444
FU_DHAPT,0.0,0.0
BU_DHAPT,0.0,0.0
DG_DHAtex,9.99991200956174e-10,9.99991200956174e-10
DGo_DHAtex,-2.0,-2.0
FU_DHAtex,0.0,0.0
BU_DHAtex,1.0,1.0
DG_DHAtpp,3.9822322024665056,3.161097833014658
DGo_DHAtpp,3.161097833014658,3.161097833014658
FU_DHAtpp,0.0,0.0
BU_DHAtpp,1.0,1.0
DG_DHBD,-10.598016646477898,-18.981382253991114
DGo_DHBD,-10.04446495674698,-14.013451225304731
FU_DHBD,1.0,1.0
BU_DHBD,0.0,0.0
DG_DHBS,-12.754882268352308,-6.348606488715113
DGo_DHBS,-1.283079193846102,-1.283079193846102
FU_DHBS,1.0,1.0
BU_DHBS,0.0,0.0
DG_DHBSH,-3.9057650660064898,-10.312040845643683
DGo_DHBSH,-1.311213416540923,-1.311213416540923
FU_DHBSH,1.0,1.0
BU_DHBSH,0.0,0.0
DG_DHCIND,-18.33222596429388,-12.702140347502356
DGo_DHCIND,-14.140485098453167,-14.140485098453167
FU_DHCIND,0.0,0.0
BU_DHCIND,0.0,0.0
DG_DHCINDO,-66.40614607345337,-64.40614607445336
DGo_DHCINDO,-72.58616310847454,-72.58616310847454
FU_DHCINDO,1.0,1.0
BU_DHCINDO,0.0,0.0
DG_DHDPRy,-4.355984847476721,-2.6682786963436453
DGo_DHDPRy,-0.42201802325562476,-0.8090506342605652
FU_DHDPRy,1.0,1.0
BU_DHDPRy,0.0,0.0
DG_DHDPS,-25.86667572455582,-25.86667572455582
DGo_DHDPS,-34.04669275857699,-34.04669275857699
FU_DHDPS,1.0,1.0
BU_DHDPS,0.0,0.0
DG_DHFR,-7.559854449183766,-1.9310447309887702
DGo_DHFR,-0.1056673690330181,-0.49269998003795856
FU_DHFR,1.0,1.0
BU_DHFR,0.0,0.0
DG_DHFS,-12.56204831592385,-7.79364115870519
DGo_DHFS,-3.3653715324463596,-3.3653715324463596
FU_DHFS,1.0,1.0
BU_DHFS,0.0,0.0
DG_DHMPTR,-15.02771684006706,-13.340010688933983
DGo_DHMPTR,-11.514633326978231,-11.901665937983172
FU_DHMPTR,0.0,0.0
BU_DHMPTR,0.0,0.0
DG_DHNAOT4,-29.983988306773174,-27.309474216842602
DGo_DHNAOT4,-27.217993281187155,-27.217993281187155
